"date","hour","°­¼ö·®"
2018-09-17,0,0
2018-09-17,1,0
2018-09-17,2,0.1
2018-09-17,3,0.0980769230769231
2018-09-17,4,0.0961538461538462
2018-09-17,5,0.0942307692307692
2018-09-17,6,0.0923076923076923
2018-09-17,7,0.0903846153846154
2018-09-17,8,0.0884615384615385
2018-09-17,9,0.0865384615384615
2018-09-17,10,0.0846153846153846
2018-09-17,11,0.0826923076923077
2018-09-17,12,0.0807692307692308
2018-09-17,13,0.0788461538461538
2018-09-17,14,0.0769230769230769
2018-09-17,15,0.075
2018-09-17,16,0.0730769230769231
2018-09-17,17,0.0711538461538462
2018-09-17,18,0.0692307692307692
2018-09-17,19,0.0673076923076923
2018-09-17,20,0.0653846153846154
2018-09-17,21,0.0634615384615385
2018-09-17,22,0.0615384615384615
2018-09-17,23,0.0596153846153846
2018-09-18,0,0.0576923076923077
2018-09-18,1,0.0557692307692308
2018-09-18,2,0.0538461538461538
2018-09-18,3,0.0519230769230769
2018-09-18,4,0.05
2018-09-18,5,0.0480769230769231
2018-09-18,6,0.0461538461538462
2018-09-18,7,0.0442307692307692
2018-09-18,8,0.0423076923076923
2018-09-18,9,0.0403846153846154
2018-09-18,10,0.0384615384615385
2018-09-18,11,0.0365384615384615
2018-09-18,12,0.0346153846153846
2018-09-18,13,0.0326923076923077
2018-09-18,14,0.0307692307692308
2018-09-18,15,0.0288461538461538
2018-09-18,16,0.0269230769230769
2018-09-18,17,0.025
2018-09-18,18,0.0230769230769231
2018-09-18,19,0.0211538461538462
2018-09-18,20,0.0192307692307692
2018-09-18,21,0.0173076923076923
2018-09-18,22,0.0153846153846154
2018-09-18,23,0.0134615384615385
2018-09-19,0,0.0115384615384615
2018-09-19,1,0.00961538461538461
2018-09-19,2,0.00769230769230769
2018-09-19,3,0.00576923076923078
2018-09-19,4,0.00384615384615385
2018-09-19,5,0.00192307692307693
2018-09-19,6,0
2018-09-19,7,0
2018-09-19,8,0
2018-09-19,9,0
2018-09-19,10,0
2018-09-19,11,0
2018-09-19,12,0
2018-09-19,13,0
2018-09-19,14,0
2018-09-19,15,0
2018-09-19,16,0
2018-09-19,17,0
2018-09-19,18,0
2018-09-19,19,0
2018-09-19,20,0
2018-09-19,21,0.1
2018-09-19,22,0.1
2018-09-19,23,0
2018-09-20,0,0
2018-09-20,1,0.0833333333333333
2018-09-20,2,0.166666666666667
2018-09-20,3,0.25
2018-09-20,4,0.333333333333333
2018-09-20,5,0.416666666666667
2018-09-20,6,0.5
2018-09-20,7,1.5
2018-09-20,8,0.5
2018-09-20,9,1
2018-09-20,10,0.5
2018-09-20,11,0
2018-09-20,12,0.5
2018-09-20,13,0
2018-09-20,14,0.5
2018-09-20,15,0.4
2018-09-20,16,0.3
2018-09-20,17,0.2
2018-09-20,18,0.1
2018-09-20,19,0
2018-09-20,20,0
2018-09-20,21,0
2018-09-20,22,0
2018-09-20,23,0
2018-09-21,0,0
2018-09-21,1,0
2018-09-21,2,0
2018-09-21,3,1.5
2018-09-21,4,2.5
2018-09-21,5,0.5
2018-09-21,6,1.5
2018-09-21,7,5
2018-09-21,8,4
2018-09-21,9,1
2018-09-21,10,1
2018-09-21,11,0.5
2018-09-21,12,0
2018-09-21,13,0
2018-09-21,14,0.5
2018-09-21,15,0.464285714285714
2018-09-21,16,0.428571428571429
2018-09-21,17,0.392857142857143
2018-09-21,18,0.357142857142857
2018-09-21,19,0.321428571428571
2018-09-21,20,0.285714285714286
2018-09-21,21,0.25
2018-09-21,22,0.214285714285714
2018-09-21,23,0.178571428571429
2018-09-22,0,0.142857142857143
2018-09-22,1,0.107142857142857
2018-09-22,2,0.0714285714285715
2018-09-22,3,0.0357142857142857
2018-09-22,4,0
2018-09-22,5,6.5
2018-09-22,6,6.24
2018-09-22,7,5.98
2018-09-22,8,5.72
2018-09-22,9,5.46
2018-09-22,10,5.2
2018-09-22,11,4.94
2018-09-22,12,4.68
2018-09-22,13,4.42
2018-09-22,14,4.16
2018-09-22,15,3.9
2018-09-22,16,3.64
2018-09-22,17,3.38
2018-09-22,18,3.12
2018-09-22,19,2.86
2018-09-22,20,2.6
2018-09-22,21,2.34
2018-09-22,22,2.08
2018-09-22,23,1.82
2018-09-23,0,1.56
2018-09-23,1,1.3
2018-09-23,2,1.04
2018-09-23,3,0.78
2018-09-23,4,0.52
2018-09-23,5,0.26
2018-09-23,6,0
2018-09-23,7,0
2018-09-23,8,0
2018-09-23,9,0
2018-09-23,10,0
2018-09-23,11,0
2018-09-23,12,0
2018-09-23,13,0
2018-09-23,14,0
2018-09-23,15,0
2018-09-23,16,0
2018-09-23,17,0
2018-09-23,18,0
2018-09-23,19,0
2018-09-23,20,0
2018-09-23,21,0
2018-09-23,22,0
2018-09-23,23,0
2018-09-24,0,0
2018-09-24,1,0
2018-09-24,2,0
2018-09-24,3,0
2018-09-24,4,0
2018-09-24,5,0
2018-09-24,6,0
2018-09-24,7,0
2018-09-24,8,0
2018-09-24,9,0
2018-09-24,10,0
2018-09-24,11,0
2018-09-24,12,0
2018-09-24,13,0
2018-09-24,14,0
2018-09-24,15,0
2018-09-24,16,0
2018-09-24,17,0
2018-09-24,18,0
2018-09-24,19,0
2018-09-24,20,0
2018-09-24,21,0
2018-09-24,22,0
2018-09-24,23,0
2018-09-25,0,0
2018-09-25,1,0
2018-09-25,2,0
2018-09-25,3,0
2018-09-25,4,0
2018-09-25,5,0
2018-09-25,6,0
2018-09-25,7,0
2018-09-25,8,0
2018-09-25,9,0
2018-09-25,10,0
2018-09-25,11,0
2018-09-25,12,0
2018-09-25,13,0
2018-09-25,14,0
2018-09-25,15,0
2018-09-25,16,0
2018-09-25,17,0
2018-09-25,18,0
2018-09-25,19,0
2018-09-25,20,0
2018-09-25,21,0
2018-09-25,22,0
2018-09-25,23,0
2018-09-26,0,0
2018-09-26,1,0
2018-09-26,2,0
2018-09-26,3,0
2018-09-26,4,0
2018-09-26,5,0
2018-09-26,6,0
2018-09-26,7,0
2018-09-26,8,0
2018-09-26,9,0
2018-09-26,10,0
2018-09-26,11,0
2018-09-26,12,0
2018-09-26,13,0
2018-09-26,14,0
2018-09-26,15,0
2018-09-26,16,0
2018-09-26,17,0
2018-09-26,18,0
2018-09-26,19,0
2018-09-26,20,0
2018-09-26,21,0
2018-09-26,22,0
2018-09-26,23,0
2018-09-27,0,0
2018-09-27,1,0
2018-09-27,2,0
2018-09-27,3,0
2018-09-27,4,0
2018-09-27,5,0
2018-09-27,6,0
2018-09-27,7,0
2018-09-27,8,0
2018-09-27,9,0
2018-09-27,10,0
2018-09-27,11,0
2018-09-27,12,0
2018-09-27,13,0
2018-09-27,14,0
2018-09-27,15,0
2018-09-27,16,0
2018-09-27,17,0
2018-09-27,18,0
2018-09-27,19,0
2018-09-27,20,0
2018-09-27,21,0
2018-09-27,22,0
2018-09-27,23,0
2018-09-28,0,0
2018-09-28,1,0
2018-09-28,2,0
2018-09-28,3,0
2018-09-28,4,0
2018-09-28,5,0
2018-09-28,6,0
2018-09-28,7,0
2018-09-28,8,0
2018-09-28,9,0
2018-09-28,10,0
2018-09-28,11,0
2018-09-28,12,0
2018-09-28,13,0
2018-09-28,14,0
2018-09-28,15,0
2018-09-28,16,0
2018-09-28,17,0
2018-09-28,18,0
2018-09-28,19,0
2018-09-28,20,0
2018-09-28,21,0
2018-09-28,22,0
2018-09-28,23,0
2018-09-29,0,0
2018-09-29,1,0
2018-09-29,2,0
2018-09-29,3,0
2018-09-29,4,0
2018-09-29,5,0
2018-09-29,6,0
2018-09-29,7,0
2018-09-29,8,0
2018-09-29,9,0
2018-09-29,10,0
2018-09-29,11,0
2018-09-29,12,0
2018-09-29,13,0
2018-09-29,14,0
2018-09-29,15,0
2018-09-29,16,0
2018-09-29,17,0
2018-09-29,18,0
2018-09-29,19,0
2018-09-29,20,0
2018-09-29,21,0
2018-09-29,22,0
2018-09-29,23,0
2018-09-30,0,0
2018-09-30,1,0
2018-09-30,2,0
2018-09-30,3,0
2018-09-30,4,0
2018-09-30,5,0
2018-09-30,6,0
2018-09-30,7,0
2018-09-30,8,0
2018-09-30,9,0
2018-09-30,10,0
2018-09-30,11,0
2018-09-30,12,0
2018-09-30,13,0
2018-09-30,14,0
2018-09-30,15,0
2018-09-30,16,0
2018-09-30,17,0
2018-09-30,18,0
2018-09-30,19,0
2018-09-30,20,0
2018-09-30,21,0
2018-09-30,22,0
2018-09-30,23,0
2018-10-01,0,0
2018-10-01,1,0
2018-10-01,2,0
2018-10-01,3,0
2018-10-01,4,0
2018-10-01,5,0
2018-10-01,6,0
2018-10-01,7,0
2018-10-01,8,0
2018-10-01,9,0
2018-10-01,10,0
2018-10-01,11,0
2018-10-01,12,0
2018-10-01,13,0
2018-10-01,14,0
2018-10-01,15,0
2018-10-01,16,0
2018-10-01,17,0
2018-10-01,18,0
2018-10-01,19,0
2018-10-01,20,0
2018-10-01,21,0
2018-10-01,22,0
2018-10-01,23,0
2018-10-02,0,0
2018-10-02,1,0
2018-10-02,2,0
2018-10-02,3,0
2018-10-02,4,0
2018-10-02,5,0
2018-10-02,6,0
2018-10-02,7,0
2018-10-02,8,0
2018-10-02,9,0
2018-10-02,10,0
2018-10-02,11,0
2018-10-02,12,0
2018-10-02,13,0
2018-10-02,14,0
2018-10-02,15,0
2018-10-02,16,0
2018-10-02,17,0
2018-10-02,18,0
2018-10-02,19,0
2018-10-02,20,0
2018-10-02,21,0
2018-10-02,22,0
2018-10-02,23,0
2018-10-03,0,0
2018-10-03,1,0
2018-10-03,2,0
2018-10-03,3,0
2018-10-03,4,0
2018-10-03,5,0
2018-10-03,6,0
2018-10-03,7,0
2018-10-03,8,0
2018-10-03,9,0
2018-10-03,10,0
2018-10-03,11,0
2018-10-03,12,0
2018-10-03,13,0
2018-10-03,14,0
2018-10-03,15,0
2018-10-03,16,0
2018-10-03,17,0
2018-10-03,18,0
2018-10-03,19,0
2018-10-03,20,0
2018-10-03,21,0
2018-10-03,22,0
2018-10-03,23,0
2018-10-04,0,0
2018-10-04,1,0
2018-10-04,2,0
2018-10-04,3,0
2018-10-04,4,0
2018-10-04,5,0
2018-10-04,6,0
2018-10-04,7,0
2018-10-04,8,0
2018-10-04,9,0
2018-10-04,10,0
2018-10-04,11,0
2018-10-04,12,0
2018-10-04,13,0
2018-10-04,14,0
2018-10-04,15,0
2018-10-04,16,0
2018-10-04,17,0
2018-10-04,18,0
2018-10-04,19,0
2018-10-04,20,0
2018-10-04,21,0
2018-10-04,22,0
2018-10-04,23,0
2018-10-05,0,0
2018-10-05,1,0
2018-10-05,2,0
2018-10-05,3,0
2018-10-05,4,0
2018-10-05,5,0
2018-10-05,6,0
2018-10-05,7,0
2018-10-05,8,0.3
2018-10-05,9,1.2
2018-10-05,10,1.5
2018-10-05,11,1.5
2018-10-05,12,2
2018-10-05,13,4
2018-10-05,14,2.5
2018-10-05,15,4
2018-10-05,16,6
2018-10-05,17,5.5
2018-10-05,18,1
2018-10-05,19,1.5
2018-10-05,20,1
2018-10-05,21,1.5
2018-10-05,22,1.5
2018-10-05,23,0.5
2018-10-06,0,1
2018-10-06,1,1
2018-10-06,2,1.5
2018-10-06,3,2
2018-10-06,4,2.5
2018-10-06,5,4.5
2018-10-06,6,8.5
2018-10-06,7,9.5
2018-10-06,8,9
2018-10-06,9,6
2018-10-06,10,6
2018-10-06,11,3.5
2018-10-06,12,1
2018-10-06,13,0.5
2018-10-06,14,0.49375
2018-10-06,15,0.4875
2018-10-06,16,0.48125
2018-10-06,17,0.475
2018-10-06,18,0.46875
2018-10-06,19,0.4625
2018-10-06,20,0.45625
2018-10-06,21,0.45
2018-10-06,22,0.44375
2018-10-06,23,0.4375
2018-10-07,0,0.43125
2018-10-07,1,0.425
2018-10-07,2,0.41875
2018-10-07,3,0.4125
2018-10-07,4,0.40625
2018-10-07,5,0.4
2018-10-07,6,0.39375
2018-10-07,7,0.3875
2018-10-07,8,0.38125
2018-10-07,9,0.375
2018-10-07,10,0.36875
2018-10-07,11,0.3625
2018-10-07,12,0.35625
2018-10-07,13,0.35
2018-10-07,14,0.34375
2018-10-07,15,0.3375
2018-10-07,16,0.33125
2018-10-07,17,0.325
2018-10-07,18,0.31875
2018-10-07,19,0.3125
2018-10-07,20,0.30625
2018-10-07,21,0.3
2018-10-07,22,0.29375
2018-10-07,23,0.2875
2018-10-08,0,0.28125
2018-10-08,1,0.275
2018-10-08,2,0.26875
2018-10-08,3,0.2625
2018-10-08,4,0.25625
2018-10-08,5,0.25
2018-10-08,6,0.24375
2018-10-08,7,0.2375
2018-10-08,8,0.23125
2018-10-08,9,0.225
2018-10-08,10,0.21875
2018-10-08,11,0.2125
2018-10-08,12,0.20625
2018-10-08,13,0.2
2018-10-08,14,0.19375
2018-10-08,15,0.1875
2018-10-08,16,0.18125
2018-10-08,17,0.175
2018-10-08,18,0.16875
2018-10-08,19,0.1625
2018-10-08,20,0.15625
2018-10-08,21,0.15
2018-10-08,22,0.14375
2018-10-08,23,0.1375
2018-10-09,0,0.13125
2018-10-09,1,0.125
2018-10-09,2,0.11875
2018-10-09,3,0.1125
2018-10-09,4,0.10625
2018-10-09,5,0.1
2018-10-09,6,0.09375
2018-10-09,7,0.0875
2018-10-09,8,0.08125
2018-10-09,9,0.075
2018-10-09,10,0.06875
2018-10-09,11,0.0625
2018-10-09,12,0.05625
2018-10-09,13,0.05
2018-10-09,14,0.04375
2018-10-09,15,0.0375
2018-10-09,16,0.03125
2018-10-09,17,0.025
2018-10-09,18,0.01875
2018-10-09,19,0.0125
2018-10-09,20,0.00624999999999998
2018-10-09,21,0
2018-10-09,22,0
2018-10-09,23,0
2018-10-10,0,0
2018-10-10,1,0
2018-10-10,2,4.5
2018-10-10,3,2.5
2018-10-10,4,2.49208860759494
2018-10-10,5,2.48417721518987
2018-10-10,6,2.47626582278481
2018-10-10,7,2.46835443037975
2018-10-10,8,2.46044303797468
2018-10-10,9,2.45253164556962
2018-10-10,10,2.44462025316456
2018-10-10,11,2.43670886075949
2018-10-10,12,2.42879746835443
2018-10-10,13,2.42088607594937
2018-10-10,14,2.4129746835443
2018-10-10,15,2.40506329113924
2018-10-10,16,2.39715189873418
2018-10-10,17,2.38924050632911
2018-10-10,18,2.38132911392405
2018-10-10,19,2.37341772151899
2018-10-10,20,2.36550632911392
2018-10-10,21,2.35759493670886
2018-10-10,22,2.3496835443038
2018-10-10,23,2.34177215189873
2018-10-11,0,2.33386075949367
2018-10-11,1,2.32594936708861
2018-10-11,2,2.31803797468354
2018-10-11,3,2.31012658227848
2018-10-11,4,2.30221518987342
2018-10-11,5,2.29430379746835
2018-10-11,6,2.28639240506329
2018-10-11,7,2.27848101265823
2018-10-11,8,2.27056962025316
2018-10-11,9,2.2626582278481
2018-10-11,10,2.25474683544304
2018-10-11,11,2.24683544303797
2018-10-11,12,2.23892405063291
2018-10-11,13,2.23101265822785
2018-10-11,14,2.22310126582278
2018-10-11,15,2.21518987341772
2018-10-11,16,2.20727848101266
2018-10-11,17,2.1993670886076
2018-10-11,18,2.19145569620253
2018-10-11,19,2.18354430379747
2018-10-11,20,2.1756329113924
2018-10-11,21,2.16772151898734
2018-10-11,22,2.15981012658228
2018-10-11,23,2.15189873417722
2018-10-12,0,2.14398734177215
2018-10-12,1,2.13607594936709
2018-10-12,2,2.12816455696203
2018-10-12,3,2.12025316455696
2018-10-12,4,2.1123417721519
2018-10-12,5,2.10443037974684
2018-10-12,6,2.09651898734177
2018-10-12,7,2.08860759493671
2018-10-12,8,2.08069620253165
2018-10-12,9,2.07278481012658
2018-10-12,10,2.06487341772152
2018-10-12,11,2.05696202531646
2018-10-12,12,2.04905063291139
2018-10-12,13,2.04113924050633
2018-10-12,14,2.03322784810127
2018-10-12,15,2.0253164556962
2018-10-12,16,2.01740506329114
2018-10-12,17,2.00949367088608
2018-10-12,18,2.00158227848101
2018-10-12,19,1.99367088607595
2018-10-12,20,1.98575949367089
2018-10-12,21,1.97784810126582
2018-10-12,22,1.96993670886076
2018-10-12,23,1.9620253164557
2018-10-13,0,1.95411392405063
2018-10-13,1,1.94620253164557
2018-10-13,2,1.93829113924051
2018-10-13,3,1.93037974683544
2018-10-13,4,1.92246835443038
2018-10-13,5,1.91455696202532
2018-10-13,6,1.90664556962025
2018-10-13,7,1.89873417721519
2018-10-13,8,1.89082278481013
2018-10-13,9,1.88291139240506
2018-10-13,10,1.875
2018-10-13,11,1.86708860759494
2018-10-13,12,1.85917721518987
2018-10-13,13,1.85126582278481
2018-10-13,14,1.84335443037975
2018-10-13,15,1.83544303797468
2018-10-13,16,1.82753164556962
2018-10-13,17,1.81962025316456
2018-10-13,18,1.81170886075949
2018-10-13,19,1.80379746835443
2018-10-13,20,1.79588607594937
2018-10-13,21,1.7879746835443
2018-10-13,22,1.78006329113924
2018-10-13,23,1.77215189873418
2018-10-14,0,1.76424050632911
2018-10-14,1,1.75632911392405
2018-10-14,2,1.74841772151899
2018-10-14,3,1.74050632911392
2018-10-14,4,1.73259493670886
2018-10-14,5,1.7246835443038
2018-10-14,6,1.71677215189873
2018-10-14,7,1.70886075949367
2018-10-14,8,1.70094936708861
2018-10-14,9,1.69303797468354
2018-10-14,10,1.68512658227848
2018-10-14,11,1.67721518987342
2018-10-14,12,1.66930379746835
2018-10-14,13,1.66139240506329
2018-10-14,14,1.65348101265823
2018-10-14,15,1.64556962025316
2018-10-14,16,1.6376582278481
2018-10-14,17,1.62974683544304
2018-10-14,18,1.62183544303797
2018-10-14,19,1.61392405063291
2018-10-14,20,1.60601265822785
2018-10-14,21,1.59810126582278
2018-10-14,22,1.59018987341772
2018-10-14,23,1.58227848101266
2018-10-15,0,1.5743670886076
2018-10-15,1,1.56645569620253
2018-10-15,2,1.55854430379747
2018-10-15,3,1.5506329113924
2018-10-15,4,1.54272151898734
2018-10-15,5,1.53481012658228
2018-10-15,6,1.52689873417722
2018-10-15,7,1.51898734177215
2018-10-15,8,1.51107594936709
2018-10-15,9,1.50316455696203
2018-10-15,10,1.49525316455696
2018-10-15,11,1.4873417721519
2018-10-15,12,1.47943037974684
2018-10-15,13,1.47151898734177
2018-10-15,14,1.46360759493671
2018-10-15,15,1.45569620253165
2018-10-15,16,1.44778481012658
2018-10-15,17,1.43987341772152
2018-10-15,18,1.43196202531646
2018-10-15,19,1.42405063291139
2018-10-15,20,1.41613924050633
2018-10-15,21,1.40822784810127
2018-10-15,22,1.4003164556962
2018-10-15,23,1.39240506329114
2018-10-16,0,1.38449367088608
2018-10-16,1,1.37658227848101
2018-10-16,2,1.36867088607595
2018-10-16,3,1.36075949367089
2018-10-16,4,1.35284810126582
2018-10-16,5,1.34493670886076
2018-10-16,6,1.3370253164557
2018-10-16,7,1.32911392405063
2018-10-16,8,1.32120253164557
2018-10-16,9,1.31329113924051
2018-10-16,10,1.30537974683544
2018-10-16,11,1.29746835443038
2018-10-16,12,1.28955696202532
2018-10-16,13,1.28164556962025
2018-10-16,14,1.27373417721519
2018-10-16,15,1.26582278481013
2018-10-16,16,1.25791139240506
2018-10-16,17,1.25
2018-10-16,18,1.24208860759494
2018-10-16,19,1.23417721518987
2018-10-16,20,1.22626582278481
2018-10-16,21,1.21835443037975
2018-10-16,22,1.21044303797468
2018-10-16,23,1.20253164556962
2018-10-17,0,1.19462025316456
2018-10-17,1,1.18670886075949
2018-10-17,2,1.17879746835443
2018-10-17,3,1.17088607594937
2018-10-17,4,1.1629746835443
2018-10-17,5,1.15506329113924
2018-10-17,6,1.14715189873418
2018-10-17,7,1.13924050632911
2018-10-17,8,1.13132911392405
2018-10-17,9,1.12341772151899
2018-10-17,10,1.11550632911392
2018-10-17,11,1.10759493670886
2018-10-17,12,1.0996835443038
2018-10-17,13,1.09177215189873
2018-10-17,14,1.08386075949367
2018-10-17,15,1.07594936708861
2018-10-17,16,1.06803797468354
2018-10-17,17,1.06012658227848
2018-10-17,18,1.05221518987342
2018-10-17,19,1.04430379746835
2018-10-17,20,1.03639240506329
2018-10-17,21,1.02848101265823
2018-10-17,22,1.02056962025316
2018-10-17,23,1.0126582278481
2018-10-18,0,1.00474683544304
2018-10-18,1,0.996835443037975
2018-10-18,2,0.988924050632911
2018-10-18,3,0.981012658227848
2018-10-18,4,0.973101265822785
2018-10-18,5,0.965189873417721
2018-10-18,6,0.957278481012658
2018-10-18,7,0.949367088607595
2018-10-18,8,0.941455696202532
2018-10-18,9,0.933544303797468
2018-10-18,10,0.925632911392405
2018-10-18,11,0.917721518987342
2018-10-18,12,0.909810126582279
2018-10-18,13,0.901898734177215
2018-10-18,14,0.893987341772152
2018-10-18,15,0.886075949367089
2018-10-18,16,0.878164556962025
2018-10-18,17,0.870253164556962
2018-10-18,18,0.862341772151899
2018-10-18,19,0.854430379746836
2018-10-18,20,0.846518987341772
2018-10-18,21,0.838607594936709
2018-10-18,22,0.830696202531646
2018-10-18,23,0.822784810126582
2018-10-19,0,0.814873417721519
2018-10-19,1,0.806962025316456
2018-10-19,2,0.799050632911392
2018-10-19,3,0.791139240506329
2018-10-19,4,0.783227848101266
2018-10-19,5,0.775316455696202
2018-10-19,6,0.767405063291139
2018-10-19,7,0.759493670886076
2018-10-19,8,0.751582278481013
2018-10-19,9,0.743670886075949
2018-10-19,10,0.735759493670886
2018-10-19,11,0.727848101265823
2018-10-19,12,0.71993670886076
2018-10-19,13,0.712025316455696
2018-10-19,14,0.704113924050633
2018-10-19,15,0.69620253164557
2018-10-19,16,0.688291139240506
2018-10-19,17,0.680379746835443
2018-10-19,18,0.67246835443038
2018-10-19,19,0.664556962025316
2018-10-19,20,0.656645569620253
2018-10-19,21,0.64873417721519
2018-10-19,22,0.640822784810127
2018-10-19,23,0.632911392405063
2018-10-20,0,0.625
2018-10-20,1,0.617088607594937
2018-10-20,2,0.609177215189873
2018-10-20,3,0.60126582278481
2018-10-20,4,0.593354430379747
2018-10-20,5,0.585443037974684
2018-10-20,6,0.57753164556962
2018-10-20,7,0.569620253164557
2018-10-20,8,0.561708860759494
2018-10-20,9,0.55379746835443
2018-10-20,10,0.545886075949367
2018-10-20,11,0.537974683544304
2018-10-20,12,0.53006329113924
2018-10-20,13,0.522151898734177
2018-10-20,14,0.514240506329114
2018-10-20,15,0.506329113924051
2018-10-20,16,0.498417721518987
2018-10-20,17,0.490506329113924
2018-10-20,18,0.482594936708861
2018-10-20,19,0.474683544303797
2018-10-20,20,0.466772151898734
2018-10-20,21,0.458860759493671
2018-10-20,22,0.450949367088608
2018-10-20,23,0.443037974683544
2018-10-21,0,0.435126582278481
2018-10-21,1,0.427215189873418
2018-10-21,2,0.419303797468355
2018-10-21,3,0.411392405063291
2018-10-21,4,0.403481012658228
2018-10-21,5,0.395569620253164
2018-10-21,6,0.387658227848101
2018-10-21,7,0.379746835443038
2018-10-21,8,0.371835443037975
2018-10-21,9,0.363924050632912
2018-10-21,10,0.356012658227848
2018-10-21,11,0.348101265822785
2018-10-21,12,0.340189873417721
2018-10-21,13,0.332278481012658
2018-10-21,14,0.324367088607595
2018-10-21,15,0.316455696202532
2018-10-21,16,0.308544303797468
2018-10-21,17,0.300632911392405
2018-10-21,18,0.292721518987342
2018-10-21,19,0.284810126582279
2018-10-21,20,0.276898734177215
2018-10-21,21,0.268987341772152
2018-10-21,22,0.261075949367088
2018-10-21,23,0.253164556962025
2018-10-22,0,0.245253164556962
2018-10-22,1,0.237341772151899
2018-10-22,2,0.229430379746836
2018-10-22,3,0.221518987341772
2018-10-22,4,0.213607594936709
2018-10-22,5,0.205696202531645
2018-10-22,6,0.197784810126582
2018-10-22,7,0.189873417721519
2018-10-22,8,0.181962025316456
2018-10-22,9,0.174050632911392
2018-10-22,10,0.166139240506329
2018-10-22,11,0.158227848101266
2018-10-22,12,0.150316455696203
2018-10-22,13,0.142405063291139
2018-10-22,14,0.134493670886076
2018-10-22,15,0.126582278481013
2018-10-22,16,0.118670886075949
2018-10-22,17,0.110759493670886
2018-10-22,18,0.102848101265823
2018-10-22,19,0.0949367088607596
2018-10-22,20,0.087025316455696
2018-10-22,21,0.0791139240506329
2018-10-22,22,0.0712025316455698
2018-10-22,23,0.0632911392405062
2018-10-23,0,0.0553797468354431
2018-10-23,1,0.0474683544303796
2018-10-23,2,0.0395569620253164
2018-10-23,3,0.0316455696202529
2018-10-23,4,0.0237341772151902
2018-10-23,5,0.0158227848101267
2018-10-23,6,0.00791139240506311
2018-10-23,7,0
2018-10-23,8,0
2018-10-23,9,0
2018-10-23,10,0
2018-10-23,11,0
2018-10-23,12,5
2018-10-23,13,0
2018-10-23,14,0
2018-10-23,15,0
2018-10-23,16,0
2018-10-23,17,0
2018-10-23,18,0
2018-10-23,19,0
2018-10-23,20,0
2018-10-23,21,0
2018-10-23,22,0
2018-10-23,23,0
2018-10-24,0,0
2018-10-24,1,0
2018-10-24,2,0
2018-10-24,3,0
2018-10-24,4,0
2018-10-24,5,0
2018-10-24,6,0
2018-10-24,7,0
2018-10-24,8,0
2018-10-24,9,0
2018-10-24,10,0
2018-10-24,11,0
2018-10-24,12,0
2018-10-24,13,0
2018-10-24,14,0
2018-10-24,15,0
2018-10-24,16,0
2018-10-24,17,0
2018-10-24,18,0
2018-10-24,19,0
2018-10-24,20,0
2018-10-24,21,0
2018-10-24,22,0
2018-10-24,23,0
2018-10-25,0,0
2018-10-25,1,0
2018-10-25,2,0
2018-10-25,3,0
2018-10-25,4,0
2018-10-25,5,0
2018-10-25,6,0
2018-10-25,7,0
2018-10-25,8,0
2018-10-25,9,0
2018-10-25,10,0
2018-10-25,11,0
2018-10-25,12,0
2018-10-25,13,0
2018-10-25,14,0
2018-10-25,15,0
2018-10-25,16,0
2018-10-25,17,0
2018-10-25,18,0
2018-10-25,19,0
2018-10-25,20,0
2018-10-25,21,0
2018-10-25,22,0
2018-10-25,23,0
2018-10-26,0,0
2018-10-26,1,0
2018-10-26,2,0
2018-10-26,3,0
2018-10-26,4,0
2018-10-26,5,0
2018-10-26,6,0
2018-10-26,7,0.25
2018-10-26,8,0.5
2018-10-26,9,0.5
2018-10-26,10,0
2018-10-26,11,1
2018-10-26,12,1
2018-10-26,13,1.5
2018-10-26,14,5.5
2018-10-26,15,1
2018-10-26,16,0.8
2018-10-26,17,0.6
2018-10-26,18,0.4
2018-10-26,19,0.2
2018-10-26,20,0
2018-10-26,21,0
2018-10-26,22,0
2018-10-26,23,0
2018-10-27,0,0
2018-10-27,1,0
2018-10-27,2,0
2018-10-27,3,0
2018-10-27,4,0
2018-10-27,5,0
2018-10-27,6,0
2018-10-27,7,0
2018-10-27,8,0
2018-10-27,9,0
2018-10-27,10,0
2018-10-27,11,0
2018-10-27,12,0
2018-10-27,13,0
2018-10-27,14,0
2018-10-27,15,0
2018-10-27,16,0
2018-10-27,17,0
2018-10-27,18,0
2018-10-27,19,0
2018-10-27,20,0
2018-10-27,21,0
2018-10-27,22,0
2018-10-27,23,0
2018-10-28,0,0
2018-10-28,1,0
2018-10-28,2,0
2018-10-28,3,0
2018-10-28,4,0
2018-10-28,5,0
2018-10-28,6,1.5
2018-10-28,7,0
2018-10-28,8,1.25
2018-10-28,9,2.5
2018-10-28,10,1.25
2018-10-28,11,0
2018-10-28,12,0
2018-10-28,13,0
2018-10-28,14,0
2018-10-28,15,0
2018-10-28,16,0
2018-10-28,17,1.5
2018-10-28,18,1.36363636363636
2018-10-28,19,1.22727272727273
2018-10-28,20,1.09090909090909
2018-10-28,21,0.954545454545455
2018-10-28,22,0.818181818181818
2018-10-28,23,0.681818181818182
2018-10-29,0,0.545454545454545
2018-10-29,1,0.409090909090909
2018-10-29,2,0.272727272727273
2018-10-29,3,0.136363636363636
2018-10-29,4,0
2018-10-29,5,0
2018-10-29,6,0
2018-10-29,7,0
2018-10-29,8,0
2018-10-29,9,0
2018-10-29,10,0
